"id";"comicID";"characterID"
33992;15294;1009220
33993;15294;1009351
33994;15294;1009368
33995;15294;1009471
33996;15294;1009664
33997;15294;1010803
33998;15294;1009707
33999;17555;1009165
34000;17555;1009187
34001;17555;1009220
34002;17555;1009297
34003;17555;1009368
34004;17555;1009535
34005;17555;1009562
34006;17555;1009697
34007;15031;1009182
34008;15031;1009393
34009;15031;1009718
34010;15031;1009726
34011;20069;1009288
34012;14524;1009692
34013;18289;1009368
34014;18289;1009718
34015;18073;1009163
34016;18073;1009277
34017;18073;1009439
34018;18073;1009554
34019;18073;1009709
34020;13384;1009609
34021;22818;1011096
34022;22818;1009379
34023;1186;1016823
34024;1186;1015239
34025;1186;1010908
34026;1186;1011132
34027;1186;1010913
34028;1186;1010917
34029;1186;1010918
34030;1186;1014993
34031;1186;1010933
34032;1186;1010946
34033;1186;1010943
34034;1186;1011007
34035;1186;1011337
34036;1186;1010963
34037;1186;1010968
34038;1186;1010971
34039;1186;1010978
34040;1186;1011109
34041;19849;1009389
34042;19849;1009610
34043;14532;1009368
34044;14532;1009718
34045;12854;1009281
34046;12854;1009282
34047;12854;1009299
34048;12854;1009539
34049;12854;1009356
34050;12854;1009366
34051;12854;1009459
34052;12854;1009662
34053;12854;1009525
34054;1190;1009368
34055;1190;1009718
34056;10328;1010354
34057;10328;1009175
34058;10328;1009219
34059;10328;1009733
34060;10328;1009416
34061;10328;1011336
34062;10328;1009638
34063;17706;1011031
34064;17706;1009268
34065;17706;1009648
34066;14505;1009465
34067;50114;1009281
34068;50114;1009463
34069;50114;1009547
34070;50114;1009471
34071;50114;1011054
34072;50114;1010697
34073;50114;1009726
34074;17190;1009365
34075;1192;1009159
34076;1192;1009168
34077;1192;1009175
34078;1192;1009257
34079;1192;1009362
34080;1192;1009445
34081;1192;1009504
34082;1192;1009726
34083;18810;1009148
34084;18810;1009662
34085;15250;1009570
34086;1185;1010354
34087;1185;1010366
34088;1185;1010338
34089;1185;1009243
34090;1185;1009267
34091;1185;1009299
34092;1185;1009309
34093;1185;1009315
34094;1185;1009318
34095;1185;1009337
34096;1185;1011300
34097;1185;1009351
34098;1185;1009356
34099;1185;1009366
34100;1185;1009405
34101;1185;1009408
34102;1185;1009416
34103;1185;1009449
34104;1185;1009459
34105;1185;1010365
34106;1185;1009472
34107;1185;1009512
34108;1185;1009546
34109;1185;1009610
34110;1185;1009614
34111;1185;1009629
34112;1185;1010791
34113;1185;1009638
34114;1185;1010350
34115;1185;1009718
34116;1185;1009726
34117;1185;1009738
34118;13968;1009159
34119;13968;1009357
34120;13968;1009381
34121;13968;1009726
34122;14247;1009368
34123;14247;1009718
34124;18828;1009718
34125;43168;1009610
34126;19947;1009368
34127;1187;1009146
34128;1187;1009351
34129;18876;1009592
34130;15652;1009212
34131;15652;1009262
34132;17184;1009356
34133;14962;1009257
34134;14962;1009301
34135;14962;1009718
34136;1165;1009180
34137;1165;1009224
34138;1165;1009243
34139;1165;1009343
34140;1165;1009356
34141;1165;1009407
34142;1165;1009459
34143;1165;1009480
34144;1165;1009562
34145;1165;1009565
34146;1165;1009583
34147;1165;1009588
34148;1165;1009629
34149;1165;1009664
34150;1165;1009672
34151;1165;1009697
34152;1165;1009707
34153;18852;1009610
34154;17185;1009356
34155;1164;1009144
34156;1164;1009186
34157;1164;1009189
34158;1164;1009220
34159;1164;1009249
34160;1164;1009251
34161;1164;1009338
34162;1164;1009368
34163;1164;1009421
34164;1164;1009471
34165;1164;1009524
34166;1164;1009535
34167;1164;1009664
34168;1164;1009672
34169;1163;1009726
34170;13967;1009257
34171;13967;1009357
34172;13967;1009362
34173;13967;1009381
34174;13967;1009382
34175;13967;1009499
34176;13967;1009726
34177;20630;1009257
34178;20630;1009463
34179;20630;1009471
34180;20630;1011054
34181;20630;1010697
34182;10316;1009466
34183;16090;1009351
34184;22249;1011061
34185;22249;1011059
34186;22249;1009652
34187;20496;1009538
34188;20496;1010853
34189;15071;1010755
34190;15071;1010882
34191;15071;1010747
34192;1169;1009220
34193;1169;1009282
34194;1169;1009280
34195;1169;1009299
34196;1169;1009356
34197;1169;1009359
34198;1169;1009384
34199;1169;1009473
34200;1169;1009726
34201;1161;1009220
34202;1161;1010814
34203;17554;1009165
34204;17554;1009187
34205;17554;1009220
34206;17554;1009297
34207;17554;1009368
34208;17554;1009562
34209;17554;1009583
34210;17554;1009697
34211;17705;1011031
34212;43167;1009708
34213;43167;1009610
34214;17156;1009515
34215;14531;1009368
34216;14531;1009718
34217;18809;1009662
34218;14504;1009309
34219;14504;1009465
34220;10327;1009175
34221;10327;1009733
34222;10327;1011336
34223;10327;1009476
34224;18827;1009718
34225;19945;1009348
34226;19945;1009368
34227;19945;1009471
34228;19945;1009494
34229;19945;1009311
34230;14961;1009257
34231;14961;1009301
34232;14961;1009554
34233;14961;1009718
34234;14455;1009351
34235;18292;1009733
34236;18292;1009279
34237;18292;1009718
34238;18292;1010806
34239;4710;1009310
34240;15651;1009212
34241;15651;1009262
34242;15651;1010369
34243;15249;1009570
34244;14236;1009368
34245;14236;1009718
34246;20068;1009288
34247;15594;1009281
34248;15594;1009299
34249;15594;1009356
34250;15594;1009366
34251;15594;1009662
34252;13966;1009159
34253;13966;1009337
34254;13966;1009357
34255;13966;1009362
34256;13966;1009381
34257;13966;1009382
34258;13966;1009472
34259;13966;1009476
34260;13966;1009499
34261;13966;1009718
34262;13966;1009726
34263;18288;1009368
34264;18288;1009718
34265;22817;1011096
34266;22817;1009379
34267;10496;1009159
34268;10496;1009186
34269;10496;1009223
34270;10496;1009282
34271;10496;1009283
34272;10496;1009438
34273;10496;1009440
34274;10496;1009459
34275;10496;1009512
34276;10496;1009638
34277;10496;1009662
34278;17189;1009365
34279;15030;1009182
34280;15030;1009219
34281;15030;1009393
34282;15030;1009472
34283;15030;1009629
34284;15030;1009718
34285;15030;1009726
34286;19848;1009389
34287;19848;1009610
34288;20261;1009277
34289;14523;1009692
34290;18072;1009163
34291;18072;1009214
34292;18072;1009277
34293;18072;1009242
34294;18072;1010947
34295;18072;1009442
34296;18072;1009554
34297;18072;1009561
34298;13383;1009609
34299;22816;1011096
34300;22816;1009379
34301;22816;1009610
34302;1151;1016823
34303;1151;1015239
34304;1151;1010908
34305;1151;1011132
34306;1151;1010913
34307;1151;1010917
34308;1151;1010918
34309;1151;1014993
34310;1151;1010933
34311;1151;1010946
34312;1151;1010943
34313;1151;1011007
34314;1151;1011337
34315;1151;1010963
34316;1151;1010968
34317;1151;1010971
34318;1151;1010978
34319;1151;1011109
34320;18843;1009610
34321;1153;1009146
34322;1153;1009351
34323;17155;1009515
34324;14454;1009351
34325;1148;1009407
34326;1148;1010347
34327;1148;1009526
34328;1148;1009664
34329;1152;1010354
34330;1152;1010366
34331;1152;1010338
34332;1152;1009243
34333;1152;1009267
34334;1152;1009299
34335;1152;1009309
34336;1152;1009315
34337;1152;1009318
34338;1152;1009337
34339;1152;1011300
34340;1152;1009351
34341;1152;1009356
34342;1152;1009366
34343;1152;1009405
34344;1152;1009408
34345;1152;1009416
34346;1152;1009449
34347;1152;1009459
34348;1152;1010365
34349;1152;1009472
34350;1152;1009512
34351;1152;1009546
34352;1152;1009610
34353;1152;1009614
34354;1152;1009629
34355;1152;1010791
34356;1152;1009638
34357;1152;1010350
34358;1152;1009718
34359;1152;1009726
34360;1152;1009738
34361;13965;1009159
34362;13965;1009337
34363;13965;1009362
34364;13965;1009472
34365;13965;1009499
34366;13965;1009718
34367;13965;1009726
34368;15029;1009182
34369;15029;1009219
34370;15029;1009393
34371;15029;1009718
34372;15029;1009726
34373;20495;1009538
34374;15061;1010755
34375;15061;1010747
34376;19473;1011061
34377;19473;1011059
34378;19473;1009652
34379;19473;1009664
34380;10315;1009466
34381;15293;1009220
34382;15293;1009320
34383;15293;1009368
34384;15293;1009471
34385;15293;1009664
34386;15293;1010803
34387;15293;1009707
34388;1154;1009515
34389;1147;1009356
34390;1147;1009382
34391;1147;1009417
34392;1147;1009445
34393;1147;1009660
34394;1147;1009726
34395;1149;1009368
34396;1149;1009718
34397;1155;1009299
34398;18832;1009610
34399;18832;1009692
34400;17553;1009144
34401;17553;1009165
34402;17553;1009187
34403;17553;1009368
34404;17553;1009562
34405;17553;1009583
34406;17553;1009697
34407;20067;1009288
34408;18287;1009368
34409;18287;1009718
34410;22839;1011096
34411;22839;1009379
34412;18171;1009726
34413;14453;1009351
34414;10495;1009168
34415;10495;1009596
34416;10495;1009186
34417;10495;1009212
34418;10495;1009220
34419;10495;1010338
34420;10495;1009257
34421;10495;1009262
34422;10495;1009281
34423;10495;1009288
34424;10495;1009297
34425;10495;1009338
34426;10495;1009361
34427;10495;1009366
34428;10495;1009368
34429;10495;1009327
34430;10495;1009389
34431;10495;1009438
34432;10495;1009440
34433;10495;1009452
34434;10495;1009459
34435;10495;1010349
34436;10495;1009477
34437;10495;1009513
34438;10495;1009515
34439;10495;1009523
34440;10495;1009562
34441;10495;1009652
34442;10495;1009662
34443;17188;1009365
34444;20260;1009277
34445;14522;1009692
34446;13382;1009609
34447;17704;1011031
34448;17704;1009648
34449;18808;1009662
34450;43166;1009610
34451;18098;1009163
34452;18098;1009214
34453;18098;1009277
34454;18098;1009383
34455;18098;1009242
34456;18098;1010947
34457;18098;1009442
34458;18098;1009532
34459;18098;1009554
34460;18098;1009561
34461;18098;1009715
34462;18098;1009716
34463;19944;1009348
34464;19944;1009368
34465;19944;1009471
34466;19944;1009494
34467;19944;1009311
34468;18291;1009733
34469;18291;1009279
34470;18291;1009718
34471;15650;1009262
34472;15650;1009389
34473;15650;1010369
34474;10322;1011386
34475;10322;1009416
34476;10322;1011336
34477;10322;1009717
34478;15028;1009182
34479;15028;1009219
34480;15028;1009243
34481;15028;1009472
34482;15028;1009718
34483;15028;1009726
34484;14498;1009309
34485;14498;1009465
34486;18483;1010803
34487;4879;1009294
34488;14530;1009368
34489;14530;1009718
34490;15248;1009570
34491;14960;1009174
34492;14960;1009175
34493;14960;1009182
34494;14960;1009310
34495;14960;1009327
34496;14960;1009504
34497;14960;1009555
34498;14960;1009625
34499;14960;1009734
34500;17180;1009515
34501;20067;1009288
34502;14225;1009144
34503;14225;1009368
34504;14225;1009718
34505;19472;1009224
34506;19472;1009281
34507;19472;1009282
34508;19472;1009351
34509;19472;1009466
34510;19472;1009592
34511;19472;1009652
34512;19472;1009664
34513;10314;1009466
34514;14959;1009182
34515;14959;1011271
34516;14959;1009555
34517;1133;1009234
34518;1133;1009244
34519;1133;1010787
34520;1133;1009486
34521;1133;1010675
34522;1133;1009372
34523;1133;1011397
34524;1133;1009403
34525;1133;1009404
34526;1133;1009708
34527;1133;1009490
34528;1133;1009464
34529;1133;1009491
34530;1133;1009545
34531;1133;1009590
34532;1133;1009610
34533;1133;1009648
34534;17179;1009515
34535;1137;1010892
34536;20066;1009288
34537;20259;1009277
34538;13963;1009159
34539;13963;1009233
34540;13963;1009330
34541;13963;1009337
34542;13963;1009362
34543;13963;1009382
34544;13963;1009472
34545;13963;1009476
34546;13963;1009499
34547;13963;1009513
34548;13963;1009560
34549;13963;1009606
34550;13963;1009618
34551;13963;1009695
34552;13963;1009726
34553;17183;1009356
34554;1140;1009294
34555;1139;1009288
34556;1132;1009515
34557;18805;1009299
34558;18170;1009726
34559;1138;1009169
34560;1138;1009170
34561;1138;1009220
34562;1138;1009535
34563;1130;1009144
34564;1130;1009186
34565;1130;1009189
34566;1130;1009220
34567;1130;1009249
34568;1130;1009251
34569;1130;1009338
34570;1130;1009368
34571;1130;1009421
34572;1130;1009471
34573;1130;1009524
34574;1130;1009535
34575;1130;1009664
34576;1130;1009672
34577;17552;1009165
34578;17552;1009187
34579;17552;1009220
34580;17552;1010338
34581;17552;1009562
34582;17552;1009583
34583;17552;1009697
34584;43165;1009708
34585;43165;1009610
34586;14958;1009257
34587;14958;1009310
34588;14958;1009327
34589;14958;1011271
34590;18097;1009163
34591;18097;1009214
34592;18097;1009277
34593;18097;1009242
34594;18097;1010947
34595;18097;1009442
34596;18097;1009532
34597;18097;1009554
34598;18097;1009716
34599;20258;1009277
34600;19943;1009348
34601;19943;1009368
34602;19943;1009471
34603;19943;1009494
34604;19943;1009311
34605;15649;1009262
34606;15649;1009389
34607;15649;1010369
34608;15027;1009219
34609;15027;1009629
34610;15027;1009726
34611;14487;1009309
34612;14487;1009465
34613;14487;1009504
34614;13380;1009609
34615;13962;1009159
34616;13962;1009175
34617;13962;1009257
34618;13962;1009330
34619;13962;1009337
34620;13962;1009357
34621;13962;1009362
34622;13962;1009382
34623;13962;1009472
34624;13962;1009476
34625;13962;1009499
34626;13962;1009504
34627;13962;1009513
34628;13962;1009560
34629;13962;1009606
34630;13962;1009695
34631;13962;1009726
34632;18286;1009368
34633;18286;1009718
34634;22838;1011096
34635;22838;1009379
34636;22838;1009664
34637;14452;1009351
34638;10494;1009154
34639;10494;1009159
34640;10494;1009168
34641;10494;1009184
34642;10494;1009195
34643;10494;1009212
34644;10494;1009220
34645;10494;1009223
34646;10494;1009224
34647;10494;1009262
34648;10494;1009281
34649;10494;1009288
34650;10494;1009318
34651;10494;1009356
34652;10494;1009361
34653;10494;1009366
34654;10494;1009368
34655;10494;1009327
34656;10494;1009389
34657;10494;1009440
34658;10494;1009459
34659;10494;1010349
34660;10494;1009515
34661;10494;1009652
34662;10494;1009662
34663;19471;1009224
34664;19471;1009281
34665;19471;1009282
34666;19471;1009351
34667;19471;1009466
34668;19471;1009592
34669;19471;1009652
34670;19471;1009664
34671;15244;1009570
34672;15591;1009281
34673;15591;1009299
34674;15591;1009356
34675;15591;1009366
34676;15591;1009662
34677;15591;1009525
34678;10310;1009466
34679;17178;1009515
34680;14512;1009692
34681;17703;1011031
34682;17703;1009648
34683;14135;1009368
34684;14135;1009718
34685;20065;1009288
34686;18807;1009662
34687;18169;1009726
34688;1123;1009175
34689;1123;1009182
34690;1123;1009310
34691;1123;1009313
34692;1123;1009340
34693;1123;1009472
34694;1123;1009546
34695;1123;1009629
34696;1123;1009667
34697;1123;1009718
34698;1123;1009726
34699;1126;1009610
34700;1121;1009262
34701;1121;1009389
34702;1125;1009159
34703;1125;1009257
34704;1125;1009337
34705;1125;1009357
34706;1125;1009362
34707;1125;1009382
34708;1125;1009472
34709;1125;1009476
34710;1125;1009499
34711;1125;1009504
34712;1125;1009618
34713;1125;1009718
34714;1125;1009726
34715;14134;1009368
34716;14134;1009718
34717;15026;1009182
34718;15026;1009310
34719;15026;1009340
34720;15026;1009629
34721;15026;1009726
34722;17182;1009356
34723;18168;1009726
34724;14133;1009368
34725;14133;1009718
34726;18804;1009299
34727;13421;1009279
34728;13421;1009693
34729;13421;1009726
34730;13421;1010806
34731;19470;1009224
34732;19470;1009281
34733;19470;1009282
34734;19470;1009351
34735;19470;1009466
34736;19470;1009592
34737;19470;1009652
34738;19470;1009664
34739;1122;1009212
34740;1122;1009213
34741;1122;1009262
34742;1122;1009470
34743;1122;1011357
34744;1122;1009389
34745;1122;1009515
34746;1122;1010369
34747;1119;1009209
34748;1119;1009231
34749;1119;1009257
34750;1119;1009434
34751;1119;1009430
34752;1119;1009687
34753;1119;1009726
34754;18096;1009163
34755;18096;1009214
34756;18096;1009277
34757;18096;1009383
34758;18096;1010947
34759;18096;1009442
34760;18096;1009715
34761;43164;1009708
34762;43164;1009610
34763;14957;1009159
34764;14957;1009174
34765;14957;1009175
34766;14957;1009257
34767;14957;1009285
34768;14957;1009310
34769;14957;1009504
34770;14957;1009625
34771;14957;1009718
34772;14957;1009726
34773;14957;1009734
34774;17716;1011031
34775;19467;1009351
34776;19942;1009348
34777;19942;1009368
34778;19942;1009471
34779;19942;1009494
34780;19942;1009311
34781;13379;1009609
34782;15648;1009262
34783;15648;1009389
34784;19469;1009257
34785;19469;1009718
34786;19469;1009726
34787;17551;1009165
34788;17551;1009220
34789;17551;1010338
34790;17551;1009562
34791;17551;1009583
34792;17551;1009697
34793;17551;1009707
34794;19860;1011116
34795;13961;1009159
34796;13961;1009337
34797;13961;1009357
34798;13961;1009362
34799;13961;1009382
34800;13961;1009472
34801;13961;1009476
34802;13961;1009499
34803;13961;1009504
34804;13961;1009726
34805;16048;1009351
34806;16048;1009368
34807;16048;1009718
34808;18167;1009726
34809;15025;1009182
34810;15025;1009629
34811;15025;1009718
34812;15025;1009726
34813;22837;1011096
34814;22837;1009379
34815;22837;1009664
34816;14451;1009146
34817;14451;1009351
34818;19468;1009325
34819;19468;1009610
34820;19468;1009692
34821;18818;1009610
34822;18818;1009718
34823;18482;1010913
34824;18482;1010926
34825;18482;1010935
34826;18482;1011025
34827;18482;1010803
34828;18482;1010992
34829;10504;1009154
34830;10504;1009159
34831;10504;1009195
34832;10504;1009220
34833;10504;1009223
34834;10504;1010338
34835;10504;1009224
34836;10504;1009257
34837;10504;1010890
34838;10504;1009318
34839;10504;1009351
34840;10504;1009361
34841;10504;1009366
34842;10504;1010805
34843;10504;1009440
34844;10504;1009459
34845;10504;1010349
34846;10504;1009477
34847;10504;1009523
34848;10504;1009560
34849;10504;1009609
34850;10504;1009610
34851;10504;1009652
34852;10504;1009662
34853;10504;1009692
34854;15590;1009281
34855;15590;1009299
34856;17177;1009515
34857;1107;1009351
34858;1107;1009368
34859;1107;1009718
34860;1113;1009165
34861;1113;1009220
34862;1113;1009281
34863;1113;1009297
34864;1113;1009368
34865;1113;1009407
34866;1113;1009494
34867;1113;1009562
34868;1113;1009583
34869;1113;1009588
34870;1113;1009664
34871;1113;1009697
34872;1113;1009707
34873;1115;1009159
34874;1115;1009167
34875;1115;1011096
34876;1115;1009224
34877;1115;1010735
34878;1115;1009351
34879;1115;1009382
34880;1115;1009451
34881;1115;1009472
34882;1115;1009379
34883;1115;1009618
34884;1114;1009299
34885;1114;1009662
34886;18687;1010329
34887;18687;1009480
34888;18687;1009588
34889;18687;1009664
34890;1106;1009275
34891;1106;1009351
34892;15647;1009262
34893;19845;1009282
34894;19845;1009368
34895;15719;1010908
34896;15719;1010917
34897;15719;1010918
34898;15719;1010933
34899;15719;1010946
34900;15719;1010943
34901;15719;1011007
34902;15719;1010978
34903;15719;1011109
34904;10934;1009276
34905;10934;1009391
34906;10934;1009610
34907;13420;1011087
34908;13420;1009279
34909;13420;1009504
34910;13420;1009693
34911;13420;1009726
34912;13420;1010806
34913;18477;1010908
34914;18477;1010911
34915;18477;1010913
34916;18477;1010917
34917;18477;1011131
34918;18477;1010933
34919;18477;1010946
34920;18477;1010943
34921;18477;1011007
34922;18477;1010978
34923;18477;1011025
34924;18477;1010992
34925;18803;1009299
34926;16047;1009351
34927;16047;1009368
34928;16047;1009718
34929;17181;1009356
34930;15786;1009165
34931;15786;1009299
34932;15786;1009652
34933;15786;1009726
34934;15304;1009220
34935;15304;1009320
34936;15304;1009351
34937;15304;1009368
34938;15304;1009471
34939;15304;1010803
34940;15304;1009707
34941;43163;1009220
34942;43163;1009708
34943;43163;1009610
34944;15024;1009182
34945;15024;1009629
34946;15024;1009718
34947;15024;1009726
34948;22836;1011096
34949;22836;1011061
34950;22836;1009379
34951;17176;1009515
34952;14450;1009146
34953;14450;1009351
34954;15646;1009262
34955;15589;1009299
34956;15589;1009356
34957;15589;1009366
34958;15589;1009662
34959;18685;1009407
34960;18685;1009664
34961;18095;1009163
34962;18095;1009214
34963;18095;1009242
34964;18095;1009554
34965;17176;1009515
34966;15646;1009262
34967;15589;1009299
34968;15589;1009356
34969;15589;1009366
34970;15589;1009662
34971;18685;1009407
34972;18685;1009664
34973;18095;1009163
34974;18095;1009214
34975;18095;1009242
34976;18095;1009554
34977;1103;1009163
34978;1103;1009310
34979;1103;1009383
34980;1103;1009425
34981;1103;1009442
34982;1103;1009554
34983;1103;1009561
34984;1103;1009610
34985;1103;1009636
34986;1103;1009715
34987;1103;1009718
34988;1097;1009165
34989;1097;1009175
34990;1097;1009189
34991;1097;1009220
34992;1097;1011299
34993;1097;1009338
34994;1097;1009343
34995;1097;1009368
34996;1097;1009524
34997;1097;1009562
34998;1097;1009664
34999;1097;1009685
35000;1097;1009697
35001;1097;1009707
35002;1097;1009719
35003;15645;1009262
35004;1099;1009368
35005;1099;1009718
35006;15644;1009262
35007;13377;1009609
35008;13959;1009159
35009;13959;1009357
35010;13959;1009362
35011;13959;1009382
35012;13959;1009472
35013;13959;1009476
35014;13959;1009499
35015;13959;1009718
35016;13959;1009726
35017;1102;1009255
35018;1102;1009299
35019;1102;1009356
35020;1102;1009366
35021;1102;1009438
35022;1102;1009537
35023;1102;1009610
35024;1102;1009726
35025;1104;1009224
35026;37265;1009372
35027;37265;1009378
35028;10923;1009610
35029;13419;1009279
35030;13419;1009504
35031;13419;1009653
35032;13419;1009693
35033;13419;1009698
35034;13419;1009726
35035;13419;1010806
35036;16072;1009220
35037;18476;1010911
35038;18476;1010913
35039;18476;1010917
35040;18476;1011131
35041;18476;1010933
35042;18476;1010946
35043;18476;1010943
35044;18476;1011007
35045;18476;1010978
35046;18476;1011025
35047;18476;1010992
35048;15404;1010919
35049;15404;1010923
35050;12847;1009220
35051;18802;1009299
35052;16046;1009351
35053;16046;1009368
35054;16046;1009718
35055;15718;1015239
35056;15718;1010908
35057;15718;1011132
35058;15718;1010913
35059;15718;1010917
35060;15718;1010918
35061;15718;1014993
35062;15718;1010946
35063;15718;1010943
35064;15718;1011337
35065;15718;1010968
35066;15718;1010978
35067;15718;1011109
35068;19844;1009165
35069;19844;1009299
35070;19844;1011490
35071;19844;1009366
35072;1098;1009146
35073;1098;1009159
35074;1098;1009165
35075;1098;1009186
35076;1098;1009187
35077;1098;1009220
35078;1098;1010338
35079;1098;1011072
35080;1098;1009297
35081;1098;1009306
35082;1098;1011490
35083;1098;1009343
35084;1098;1011063
35085;1098;1009368
35086;1098;1009382
35087;1098;1010760
35088;1098;1009471
35089;1098;1009472
35090;1098;1011045
35091;1098;1009524
35092;1098;1009535
35093;1098;1009562
35094;1098;1009583
35095;1098;1009618
35096;1098;1010791
35097;1098;1009664
35098;1098;1010825
35099;1098;1009697
35100;1098;1009707
35101;1098;1009719
35102;1100;1009368
35103;1100;1009718
35104;13376;1009609
35105;43162;1011199
35106;43162;1009708
35107;43162;1009610
35108;17175;1009515
35109;15588;1009299
35110;15588;1009356
35111;15588;1009366
35112;15588;1009662
35113;13958;1009159
35114;13958;1009337
35115;13958;1009357
35116;13958;1009362
35117;13958;1009382
35118;13958;1009472
35119;13958;1009476
35120;13958;1009618
35121;13958;1009718
35122;13958;1009726
35123;16045;1009351
35124;16045;1009368
35125;16045;1009718
35126;18684;1010672
35127;18684;1009281
35128;18684;1009368
35129;18684;1009588
35130;18684;1009664
35131;18094;1009536
35132;18094;1009383
35133;18094;1011092
35134;18094;1009414
35135;18094;1009242
35136;18094;1009442
35137;18094;1009532
35138;18094;1009554
35139;18094;1009716
35140;20064;1009288
35141;19940;1009165
35142;19940;1009220
35143;19940;1009281
35144;19940;1009368
35145;19940;1009494
35146;19940;1009588
35147;19940;1009664
35148;19940;1009697
35149;17714;1011031
35150;17714;1009648
35151;14131;1009368
35152;14131;1009718
35153;18824;1009610
35154;14955;1009159
35155;14955;1009174
35156;14955;1009175
35157;14955;1009257
35158;14955;1009310
35159;14955;1009504
35160;14955;1009625
35161;14955;1009718
35162;14955;1009726
35163;14955;1009734
35164;17549;1009165
35165;17549;1009220
35166;17549;1009281
35167;17549;1009297
35168;17549;1009368
35169;17549;1009562
35170;17549;1009583
35171;17549;1009588
35172;17549;1009664
35173;17549;1009697
35174;17549;1009707
35175;19858;1009220
35176;19858;1011116
35177;19858;1009697
35178;15023;1009182
35179;15023;1009313
35180;15023;1009546
35181;15023;1009718
35182;15023;1009726
35183;22835;1011096
35184;22835;1011061
35185;22835;1009379
35186;14449;1009351
35187;1093;1011087
35188;1093;1009279
35189;1093;1009484
35190;1093;1009653
35191;1093;1009693
35192;1093;1009698
35193;1093;1009726
35194;1093;1010806
35195;15403;1010919
35196;15403;1010923
35197;20062;1009288
35198;18475;1010908
35199;18475;1010913
35200;18475;1010917
35201;18475;1011005
35202;18475;1010946
35203;18475;1010943
35204;18475;1010963
35205;18475;1010971
35206;18475;1010978
35207;18475;1011025
35208;18475;1010992
35209;1094;1009159
35210;1094;1009175
35211;1094;1009197
35212;1094;1009199
35213;1094;1009257
35214;1094;1009281
35215;1094;1009294
35216;1094;1009404
35217;1094;1009445
35218;1094;1009456
35219;1094;1009474
35220;1094;1009524
35221;1094;1009430
35222;1094;1009560
35223;1094;1009562
35224;1094;1010791
35225;1094;1009636
35226;1094;1009666
35227;1094;1009673
35228;17548;1009146
35229;17548;1009165
35230;17548;1011490
35231;17548;1009368
35232;17548;1009707
35233;19939;1009146
35234;19939;1009351
35235;19939;1009368
35236;12848;1009169
35237;12848;1009170
35238;12848;1009220
35239;12848;1009535
35240;12846;1009220
35241;15717;1016823
35242;15717;1010908
35243;15717;1010917
35244;15717;1010918
35245;15717;1010946
35246;15717;1010943
35247;15717;1010963
35248;15717;1010968
35249;15717;1010971
35250;15717;1010978
35251;15717;1011109
35252;19843;1009165
35253;19843;1009281
35254;19843;1009351
35255;19843;1009368
35256;19843;1009407
35257;19843;1009664
35258;37264;1009372
35259;37264;1009378
35260;18474;1010911
35261;18474;1010913
35262;18474;1011131
35263;18474;1011005
35264;18474;1010943
35265;18474;1011007
35266;18474;1010963
35267;18474;1010966
35268;18474;1010971
35269;18474;1011025
35270;18474;1009689
35271;18474;1010992
35272;15402;1010919
35273;15402;1010923
35274;10922;1009255
35275;10922;1009299
35276;10922;1009356
35277;10922;1009366
35278;10922;1009438
35279;10922;1009610
35280;13418;1009279
35281;13418;1009504
35282;13418;1009653
35283;13418;1009693
35284;13418;1009698
35285;13418;1009726
35286;13418;1010806
35287;16071;1009220
35288;4878;1009294
35289;20061;1009288
35290;18823;1009610
35291;19857;1009146
35292;19857;1011116
35293;43392;1009313
35294;43392;1009546
35295;43392;1009629
35296;43392;1009726
35297;13375;1009609
35298;15643;1009262
35299;15643;1009367
35300;17174;1009515
35301;17713;1011031
35302;17713;1009245
35303;17713;1009537
35304;17713;1009648
35305;18683;1009664
35306;10503;1009186
35307;10503;1009220
35308;10503;1009223
35309;10503;1009262
35310;10503;1009282
35311;10503;1009351
35312;10503;1009361
35313;10503;1009366
35314;10503;1009407
35315;10503;1009438
35316;10503;1009440
35317;10503;1009459
35318;10503;1010349
35319;10503;1009560
35320;10503;1009610
35321;10503;1009652
35322;10503;1009662
35323;10503;1009664
35324;18823;1009610
35325;18093;1009163
35326;18093;1009164
35327;18093;1009199
35328;18093;1009209
35329;18093;1009383
35330;18093;1009424
35331;18093;1009442
35332;18093;1009554
35333;18093;1009561
35334;18093;1009673
35335;18093;1009715
35336;19857;1009146
35337;19857;1011116
35338;14130;1009368
35339;14130;1009718
35340;22834;1011096
35341;22834;1009379
35342;18144;1009382
35343;18144;1009465
35344;18144;1009554
35345;19938;1009146
35346;19938;1009351
35347;19938;1009368
35348;14448;1009351
35349;14954;1009159
35350;14954;1009174
35351;14954;1009175
35352;14954;1009257
35353;14954;1009310
35354;14954;1009504
35355;14954;1009625
35356;14954;1009718
35357;14954;1009726
35358;14954;1009734
35359;17547;1009146
35360;17547;1009165
35361;17547;1009187
35362;17547;1009220
35363;17547;1010338
35364;17547;1011072
35365;17547;1009297
35366;17547;1011490
35367;17547;1009368
35368;17547;1009562
35369;17547;1009583
35370;17547;1010791
35371;17547;1009664
35372;17547;1009697
35373;17547;1009707
35374;20060;1009288
35375;15716;1011338
35376;15716;1010908
35377;15716;1011132
35378;15716;1010917
35379;15716;1010918
35380;15716;1014996
35381;15716;1010946
35382;15716;1010943
35383;15716;1011337
35384;15716;1015003
35385;15716;1010978
35386;15716;1011109
35387;15715;1011338
35388;15715;1010908
35389;15715;1011132
